question_temp_key	term_title	term_id	term_category	term_category_id	question_type	difficulty	question_text	explanation	text_answer	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key	label_2_key	label_3_key	label_4_key	
Q047	테이블(table)		Frontend - HTML/CSS	11	CHOICE	EASY	표(table)를 만들기 위한 기본 태그는?	table은 행과 열로 구성된 표 데이터를 표현합니다. 레이아웃을 잡기 위해 table을 쓰는 것은 현대 웹에서는 권장되지 않습니다. 면접에서는 table을 언제 써야 하는지, 접근성 측면에서 caption 같은 요소를 알고 있는지 묻기도 합니다. 실무에서는 통계, 비교표 같은 데이터성 UI에서 table이 여전히 유용합니다. 의미에 맞게 쓰면 유지보수와 접근성이 좋아집니다.		div	FALSE	table	TRUE	ul	FALSE	form	FALSE	frontend	html	table		
Q048	테이블 헤더(th)		Frontend - HTML/CSS	11	CHOICE	EASY	테이블에서 헤더 셀을 나타내는 태그는?	th는 테이블의 헤더 셀을 의미합니다. td는 일반 데이터 셀입니다. 면접에서는 th가 접근성에 도움이 된다는 점까지 말하면 좋습니다. 실무에서는 열 이름이나 행 이름에 th를 쓰면 스크린 리더가 헤더 관계를 더 잘 이해합니다. 테이블을 정확히 마크업하면 데이터 UI 품질이 올라갑니다.		tr	FALSE	th	TRUE	td	FALSE	thead	FALSE	frontend	html	table	a11y	
Q049	버튼(button)		Frontend - HTML/CSS	11	CHOICE	EASY	클릭 가능한 버튼을 만드는 태그는?	button 태그는 클릭 가능한 버튼을 의미합니다. div에 클릭 이벤트를 달 수도 있지만 의미와 접근성이 약해질 수 있습니다. 면접에서는 버튼 역할은 button으로 구현하라는 원칙을 자주 강조합니다. 실무에서도 키보드 접근, 기본 포커스, 엔터 스페이스 동작 등은 button이 기본으로 제공합니다. 따라서 인터랙션 요소는 의미에 맞는 태그를 선택하는 것이 안전합니다.		div	FALSE	button	TRUE	span	FALSE	input-text	FALSE	frontend	html	form	a11y	
Q050	textarea		Frontend - HTML/CSS	11	CHOICE	EASY	여러 줄 텍스트 입력에 적절한 태그는?	textarea는 여러 줄 입력을 받기 위한 폼 요소입니다. input type=text는 기본적으로 한 줄 입력입니다. 면접에서는 textarea와 input의 차이를 구분할 수 있는지 확인합니다. 실무에서는 댓글, 소개글, 문의 내용 같은 곳에 textarea를 사용합니다. 또한 접근성을 위해 label 연결과 placeholder 남용 방지 같은 기본 원칙도 함께 챙기는 것이 좋습니다.		input type=text	FALSE	textarea	TRUE	select	FALSE	option	FALSE	frontend	html	form		
Q051	선택 상자(select)		Frontend - HTML/CSS	11	CHOICE	EASY	드롭다운 선택 UI를 만드는 태그는?	select는 여러 옵션 중 하나를 선택하는 UI를 제공합니다. option 태그로 선택지를 정의합니다. 면접에서는 select option 구조를 알고 있는지 기본을 확인합니다. 실무에서는 모바일에서 기본 UI가 OS별로 다르게 보일 수 있으므로 커스텀 셀렉트를 쓰는 경우도 있습니다. 그래도 기본 select는 접근성이 좋고 구현이 쉬워 상황에 따라 적절히 선택해야 합니다.		datalist	FALSE	select	TRUE	textarea	FALSE	fieldset	FALSE	frontend	html	form		
Q052	CSS 주석(Comment)		Frontend - HTML/CSS	11	CHOICE	EASY	CSS에서 주석을 작성하는 올바른 방법은?	CSS 주석은 /* */ 형태로 작성합니다. HTML 주석인 와 헷갈리기 쉬운 포인트입니다. 면접에서는 언어별 주석 문법을 기본기로 확인할 수 있습니다. 실무에서는 주석을 남기되, 오래된 주석이 코드 품질을 떨어뜨릴 수 있으므로 목적이 분명한 주석만 유지하는 것이 좋습니다. 또한 팀 규칙에 맞춰 TODO, FIXME 같은 표기를 통일하면 협업에 도움이 됩니다.		// 주석	FALSE	/* 주석 */	TRUE		FALSE	## 주석	FALSE	frontend	css	syntax		
Q053	폰트 크기(font-size)		Frontend - HTML/CSS	11	CHOICE	EASY	글자 크기를 조절하는 CSS 속성은?	font-size는 텍스트 크기를 지정하는 속성입니다. 면접에서는 px, rem 같은 단위도 함께 물을 수 있습니다. 실무에서는 접근성을 위해 rem 기반으로 설계하는 경우가 많습니다. 작은 글씨는 가독성과 사용성을 떨어뜨릴 수 있으니 디자인 가이드에 맞춰 설정해야 합니다. 전역 폰트와 컴포넌트 폰트 스케일을 분리해 관리하면 유지보수가 좋아집니다.		font-style	FALSE	font-size	TRUE	text-align	FALSE	line-height	FALSE	frontend	css	typography		
Q054	글꼴(font-family)		Frontend - HTML/CSS	11	CHOICE	EASY	글꼴(폰트)을 지정하는 CSS 속성은?	font-family는 적용할 글꼴 목록을 지정합니다. 여러 폰트를 나열하면 앞에서부터 사용 가능한 폰트를 적용합니다. 면접에서는 폰트 폴백 전략을 아는지 확인할 수 있습니다. 실무에서는 한글 폰트와 영문 폰트 렌더링 차이를 고려해 스택을 구성합니다. 또한 웹폰트는 로딩 성능에 영향을 주므로 필요한 굵기만 로드하는 것이 좋습니다.		font-family	TRUE	font-weight	FALSE	font-size	FALSE	font-style	FALSE	frontend	css	typography		
Q055	글자 굵기(font-weight)		Frontend - HTML/CSS	11	CHOICE	EASY	글자 굵기를 지정하는 CSS 속성은?	font-weight는 텍스트의 굵기를 지정합니다. normal, bold 또는 100~900 같은 숫자 값을 사용할 수 있습니다. 면접에서는 숫자 굵기와 실제 폰트 파일의 웨이트가 매칭되는지 같은 질문이 나올 수 있습니다. 실무에서는 웹폰트를 쓸 때 로드하지 않은 굵기를 지정하면 브라우저가 가짜 볼드로 표현해 품질이 떨어질 수 있습니다. 따라서 디자인에서 사용하는 굵기를 기준으로 폰트 리소스를 구성하는 것이 중요합니다.		font-weight	TRUE	font-stretch	FALSE	text-weight	FALSE	letter-weight	FALSE	frontend	css	typography		
Q056	텍스트 정렬(text-align)		Frontend - HTML/CSS	11	CHOICE	EASY	텍스트를 가운데 정렬하는 CSS 속성 값 조합은?	text-align은 인라인 콘텐츠의 수평 정렬을 제어합니다. 가운데 정렬은 text-align center입니다. 면접에서는 text-align이 block 자체를 가운데 두는 것이 아니라 텍스트 정렬이라는 점을 구분해 묻기도 합니다. 실무에서 요소 자체를 가운데로 두려면 margin auto나 flex 정렬을 사용하는 경우가 많습니다. 따라서 무엇을 정렬하는지 대상을 정확히 이해하는 것이 중요합니다.		text-align middle	FALSE	text-align center	TRUE	align-text center	FALSE	text-center	FALSE	frontend	css	typography		
Q057	밑줄(text-decoration)		Frontend - HTML/CSS	11	CHOICE	EASY	텍스트에 밑줄을 추가하는 CSS 속성은?	text-decoration은 텍스트 장식(밑줄, 취소선 등)을 설정합니다. 링크의 기본 밑줄을 제거하거나 다시 추가할 때 자주 사용합니다. 면접에서는 a 태그 기본 스타일을 어떻게 바꾸는지 같은 질문이 연결될 수 있습니다. 실무에서는 링크가 링크처럼 보이도록 시각적 단서를 유지하는 것이 접근성과 UX에 중요합니다. 밑줄을 제거할 때는 색상 대비나 hover 스타일로 대체 표현을 준비하는 것이 좋습니다.		text-decoration	TRUE	font-decoration	FALSE	underline	FALSE	text-style	FALSE	frontend	css	typography	a11y	
Q058	테두리(border)		Frontend - HTML/CSS	11	CHOICE	EASY	요소에 테두리를 주는 CSS 속성은?	border는 요소의 테두리를 설정하는 속성입니다. border-width, border-style, border-color를 한 번에 줄 수도 있습니다. 면접에서는 border solid 1px 같은 기본 문법을 확인할 수 있습니다. 실무에서는 입력창 포커스, 카드 구분선, 버튼 스타일링 등에서 border를 자주 씁니다. 디자인 시스템에서는 border 색과 두께를 토큰화해 일관성을 유지하는 것이 좋습니다.		outline	FALSE	border	TRUE	margin	FALSE	padding	FALSE	frontend	css	boxmodel		
Q059	border-radius		Frontend - HTML/CSS	11	CHOICE	EASY	모서리를 둥글게 만드는 CSS 속성은?	border-radius는 요소의 모서리를 둥글게 만듭니다. px, 퍼센트 등 다양한 단위를 사용할 수 있습니다. 면접에서는 버튼과 카드의 라운딩을 어떻게 주는지 기본을 확인할 수 있습니다. 실무에서는 라운딩 값이 너무 제각각이면 UI가 산만해지므로 토큰이나 규칙으로 통일하는 것이 좋습니다. 또한 이미지에 적용할 때 overflow hidden과 함께 써야 기대대로 클리핑되는 경우가 많습니다.		border-curve	FALSE	border-radius	TRUE	corner-radius	FALSE	radius	FALSE	frontend	css	style		
Q060	가시성(overflow)		Frontend - HTML/CSS	11	CHOICE	EASY	내용이 박스를 넘칠 때 넘친 부분을 숨기는 속성 값은?	overflow는 콘텐츠가 박스를 넘칠 때 처리 방식을 정합니다. hidden은 넘친 부분을 숨깁니다. scroll은 항상 스크롤바를 표시하고, auto는 필요할 때만 스크롤바를 표시합니다. 면접에서는 overflow의 기본 동작과 값 차이를 묻는 경우가 있습니다. 실무에서는 카드 영역 클리핑, 이미지 라운딩, 스크롤 영역 구성 등에서 overflow를 자주 사용하므로 동작을 확실히 이해해야 합니다.		overflow visible	FALSE	overflow hidden	TRUE	overflow show	FALSE	overflow none	FALSE	frontend	css	layout		
Q061	언어 설정(lang)		Frontend - HTML/CSS	11	CHOICE	EASY	HTML 문서의 기본 언어를 지정할 때 사용하는 속성은?	HTML의 lang 속성은 문서가 어떤 언어로 작성되었는지 브라우저와 보조기술에 알려줍니다. 화면 번역, 맞춤법 검사, 스크린 리더 발음 등에 영향을 줍니다. 면접에서는 접근성 기초로 lang 지정 여부를 확인하는 경우가 있습니다. 실무에서는 한국어 페이지라면 html 태그에 lang="ko"를 두는 것이 일반적입니다. 다국어 페이지에서는 섹션 단위로 lang를 다르게 줄 수도 있어, 목적에 맞게 설계하는 습관이 중요합니다.		charset	FALSE	lang	TRUE	href	FALSE	target	FALSE	frontend	html	a11y	i18n	
Q062	문자 인코딩(meta charset)		Frontend - HTML/CSS	11	CHOICE	EASY	한글 깨짐을 줄이기 위해 head에 넣는 대표 설정은?	웹에서 한글이 깨지는 가장 흔한 원인은 문자 인코딩 설정이 맞지 않기 때문입니다. meta charset="UTF-8"은 문서 인코딩을 UTF-8로 지정합니다. 면접에서는 기본 템플릿 구성 요소로 charset을 아는지 묻기도 합니다. 실무에서도 초기 HTML 템플릿에 포함해 두면 인코딩 문제를 예방할 수 있습니다. 서버 응답 헤더와도 연관이 있으니, 프론트와 백엔드 설정이 일치하는지 확인하는 습관이 좋습니다.		meta charset="UTF-8"	TRUE	meta http-equiv="refresh"	FALSE	link rel="icon"	FALSE	script defer	FALSE	frontend	html	meta		
Q063	스타일 태그(style)		Frontend - HTML/CSS	11	CHOICE	EASY	HTML 문서 내부에 CSS를 직접 작성할 때 사용하는 태그는?	style 태그는 HTML 문서 안에서 CSS를 직접 작성할 때 사용합니다. 외부 파일로 분리하는 link 방식과 대비되는 방법입니다. 면접에서는 인라인, 내부, 외부 CSS 적용 방법을 구분해 말할 수 있는지 확인합니다. 실무에서는 빠른 테스트나 단일 페이지 데모에서 내부 스타일을 쓰기도 하지만, 규모가 커지면 유지보수 때문에 외부 스타일로 분리하는 편이 좋습니다. 무엇을 선택하든 적용 범위와 우선순위를 이해하는 것이 중요합니다.		css	FALSE	style	TRUE	link	FALSE	meta	FALSE	frontend	html	css		
Q064	스크립트 태그(script)		Frontend - HTML/CSS	11	CHOICE	EASY	JavaScript 파일을 불러올 때 사용하는 태그는?	script 태그는 JavaScript 코드를 포함하거나 외부 JS 파일을 불러오는 데 사용합니다. src 속성으로 파일 경로를 지정할 수 있습니다. 면접에서는 script 위치(head/body)나 defer, async로 확장 질문이 이어질 수 있습니다. 실무에서는 렌더링을 막지 않기 위해 defer를 쓰는 경우가 많습니다. 기본 태그 역할을 확실히 알고 있어야 이후 성능 최적화도 자연스럽게 이해할 수 있습니다.		link	FALSE	script	TRUE	style	FALSE	meta	FALSE	frontend	html	javascript		
Q065	문서 제목(title)		Frontend - HTML/CSS	11	CHOICE	EASY	브라우저 탭에 표시되는 제목을 지정하는 태그는?	title 태그는 브라우저 탭 제목과 검색 결과 제목에 영향을 줍니다. head 안에 위치해야 하며 body에 두면 의도대로 동작하지 않을 수 있습니다. 면접에서는 head 구성 요소 중 하나로 title을 알고 있는지 확인합니다. 실무에서는 페이지별로 title을 적절히 설정하면 사용자 경험과 SEO에 도움이 됩니다. SPA에서는 라우팅에 따라 title을 동적으로 바꾸기도 하니, 기본 원리를 먼저 확실히 잡아두는 것이 좋습니다.		h1	FALSE	title	TRUE	header	FALSE	caption	FALSE	frontend	html	meta	seo	
Q066	절대 경로 vs 상대 경로		Frontend - HTML/CSS	11	CHOICE	EASY	상대 경로의 예로 가장 적절한 것은?	상대 경로는 현재 문서 위치를 기준으로 파일 위치를 표현합니다. 예를 들어 ./images/a.png는 현재 폴더의 images 폴더를 의미합니다. 면접에서는 경로 해석 실수로 리소스가 안 뜨는 문제를 해결할 수 있는지 보기도 합니다. 실무에서는 배포 환경에서 base path가 달라질 수 있어 상대 경로와 절대 경로 사용을 신중히 결정해야 합니다. 경로 규칙을 명확히 이해하면 이미지, CSS, JS 로딩 문제를 빠르게 해결할 수 있습니다.		https://example.com/a.png	FALSE	./images/a.png	TRUE	C:\images\a.png	FALSE	ftp://server/a.png	FALSE	frontend	html	path		
Q067	data 속성(data-*)		Frontend - HTML/CSS	11	CHOICE	EASY	HTML 요소에 사용자 정의 데이터를 저장할 때 쓰는 속성 형태는?	data-* 속성은 HTML 요소에 커스텀 데이터를 저장하는 표준 방식입니다. 예를 들어 data-id="3"처럼 사용합니다. 면접에서는 data 속성이 무엇이며 어디에 쓰는지 가볍게 물을 수 있습니다. 실무에서는 테스트 자동화 셀렉터나, JS에서 특정 값(상품 id 등)을 바인딩할 때 활용합니다. 다만 너무 많은 데이터를 DOM에 넣으면 복잡도가 올라가므로, 상태는 JS에서 관리하고 DOM에는 필요한 최소 정보만 두는 것이 좋습니다.		custom-id	FALSE	data-id	TRUE	id-data	FALSE	meta-data	FALSE	frontend	html	attribute		
Q068	접근성 속성(aria-label)		Frontend - HTML/CSS	11	CHOICE	EASY	텍스트 없는 아이콘 버튼에 의미를 부여할 때 흔히 사용하는 속성은?	아이콘만 있는 버튼은 화면상 의미가 전달되지만, 스크린 리더에는 이름이 없을 수 있습니다. aria-label은 요소의 접근성 이름을 제공해 보조기술이 의미를 읽을 수 있게 합니다. 면접에서는 label을 먼저 쓰고 ARIA는 보완 수단이라는 관점이 중요합니다. 실무에서는 검색 아이콘, 닫기 버튼 같은 곳에 aria-label을 자주 사용합니다. 남용하면 접근성 트리가 복잡해질 수 있으니 꼭 필요한 곳에만 쓰는 습관이 좋습니다.		placeholder	FALSE	aria-label	TRUE	alt	FALSE	title	FALSE	frontend	a11y	html	aria	
